,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
710,,,AT5G21090,,,,
711,,,AT4G23180,,,,
712,,,AT5G64870,,,,
713,,,AT4G34260,,,,
714,,,AT4G04490,,,,
715,,,AT3G13080,,,,
716,,,AT3G07360,,,,
717,,,AT5G66675,,,,
718,,,AT1G19330,,,,
719,,,AT2G28890,,,,
720,,,AT5G01730,,,,
721,,,AT4G17490,,,,
722,,,AT5G24030,,,,
723,,,AT3G47540,,,,
724,,,AT1G76340,,,,
725,,,AT3G55050,,,,
726,,,AT4G14630,,,,
727,,,AT2G38210,,,,
728,,,AT1G66760,,,,
729,,,AT1G34750,,,,
730,,,AT2G17520,,,,
731,,,AT5G58350,,,,
732,,,AT4G14350,,,,
733,,,AT2G46330,,,,
734,,,AT1G53170,,,,
735,,,AT1G62422,,,,
736,,,AT1G51805,,,,
737,,,AT2G01180,,,,
738,,,AT3G09870,,,,
739,,,AT1G80610,,,,
740,,,AT1G10650,,,,
741,,,AT2G41880,,,,
742,,,AT1G20350,,,,
743,,,AT2G09225,,,,
744,,,AT4G11080,,,,
745,,,AT1G76650,,,,
746,,,AT4G30210,,,,
747,,,AT4G16890,,,,
748,,,AT1G68690,,,,
749,,,AT4G38552,,,,
750,,,AT4G25030,,,,
751,,,AT3G02130,,,,
752,,,AT5G58620,,,,
753,,,AT2G41105,,,,
754,,,AT5G66730,,,,
755,,,AT2G20960,,,,
756,,,AT1G26380,,,,
757,,,AT1G01340,,,,
758,,,AT3G04210,,,,
759,,,AT1G25550,,,,
760,,,AT3G17770,,,,
761,,,AT1G28390,,,,
762,,,AT4G39890,,,,
763,,,AT2G36770,,,,
764,,,AT1G16420,,,,
765,,,AT4G17230,,,,
766,,,AT3G61980,,,,
767,,,AT2G38250,,,,
768,,,AT1G79680,,,,
769,,,AT2G46940,,,,
770,,,AT2G24550,,,,
771,,,AT5G50430,,,,
772,,,AT5G22690,,,,
773,,,AT3G28450,,,,
774,,,AT4G34412,,,,
775,,,AT3G51160,,,,
776,,,AT1G03740,,,,
777,,,AT1G76700,,,,
778,,,AT5G06595,,,,
779,,,AT5G25250,,,,
780,,,AT1G05077,,,,
781,,,AT3G50900,,,,
782,,,AT1G26270,,,,
783,,,AT1G69810,,,,
784,,,AT5G46490,,,,
785,,,AT4G39570,,,,
786,,,AT2G31890,,,,
787,,,AT3G17700,,,,
788,,,AT3G13433,,,,
789,,,AT1G75020,,,,
790,,,AT5G44580,,,,
791,,,AT1G19380,,,,
792,,,AT1G18382,,,,
793,,,AT4G28085,,,,
794,,,AT5G62560,,,,
795,,,AT2G19130,,,,
796,,,AT2G38790,,,,
797,,,AT1G54090,,,,
798,,,AT2G41110,,,,
799,,,AT2G39210,,,,
800,,,AT5G18470,,,,
801,,,AT5G19250,,,,
802,,,AT3G50160,,,,
803,,,AT3G47250,,,,
804,,,AT5G64900,,,,
805,,,AT4G29740,,,,
806,,,AT1G22890,,,,
807,,,AT3G28180,,,,
808,,,AT2G30440,,,,
809,,,AT3G23240,,,,
810,,,AT1G72930,,,,
811,,,AT5G43190,,,,
812,,,AT2G36690,,,,
813,,,AT2G20900,,,,
814,,,AT1G53110,,,,
815,,,AT3G09010,,,,
816,,,AT5G12940,,,,
817,,,AT4G02410,,,,
818,,,AT4G15260,,,,
819,,,AT4G20000,,,,
820,,,AT1G11960,,,,
821,,,AT2G39360,,,,
822,,,AT5G20400,,,,
823,,,AT1G59860,,,,
824,,,AT3G61190,,,,
825,,,AT1G58410,,,,
826,,,AT1G27100,,,,
827,,,AT5G46710,,,,
828,,,AT2G18090,,,,
829,,,AT1G17240,,,,
830,,,AT4G37370,,,,
831,,,AT5G04930,,,,
832,,,AT5G11140,,,,
833,,,AT3G50260,,,,
834,,,AT1G25220,,,,
835,,,AT5G48150,,,,
836,,,AT3G50950,,,,
837,,,AT2G13650,,,,
838,,,AT1G23710,,,,
839,,,AT5G06740,,,,
840,,,AT2G36220,,,,
841,,,AT5G08870,,,,
842,,,AT1G66500,,,,
843,,,AT1G14040,,,,
844,,,AT4G30280,,,,
845,,,AT3G27560,,,,
846,,,AT2G03240,,,,
847,,,AT4G36990,,,,
848,,,AT5G08990,,,,
849,,,AT5G64300,,,,
850,,,AT4G18010,,,,
851,,,AT1G12360,,,,
852,,,AT5G28610,,,,
853,,,AT1G32640,,,,
854,,,AT5G44350,,,,
855,,,AT4G26400,,,,
856,,,AT1G17500,,,,
857,,,AT1G73805,,,,
858,,,AT4G08850,,,,
859,,,AT5G45750,,,,
860,,,AT1G08930,,,,
861,,,AT1G30370,,,,
862,,,AT4G20835,,,,
863,,,AT1G15890,,,,
864,,,AT5G41080,,,,
865,,,AT5G01005,,,,
866,,,AT1G70420,,,,
867,,,AT2G44840,,,,
868,,,AT3G05200,,,,
869,,,AT5G05995,,,,
870,,,AT5G47070,,,,
871,,,AT5G39020,,,,
872,,,AT1G03590,,,,
873,,,AT4G18880,,,,
874,,,AT2G18630,,,,
875,,,AT5G22630,,,,
876,,,AT1G07620,,,,
877,,,AT2G28630,,,,
878,,,AT5G02895,,,,
879,,,AT4G25940,,,,
880,,,AT3G48320,,,,
881,,,AT3G59310,,,,
882,,,AT1G08940,,,,
883,,,AT4G21390,,,,
884,,,AT3G48760,,,,
885,,,AT5G06865,,,,
886,,,AT3G16530,,,,
887,,,AT3G52450,,,,
888,,,AT3G14225,,,,
889,,,AT2G14910,,,,
890,,,AT2G30500,,,,
891,,,AT4G24230,,,,
892,,,AT5G24590,,,,
893,,,AT3G44630,,,,
894,,,AT4G11530,,,,
895,,,AT2G24180,,,,
896,,,AT2G46620,,,,
897,,,AT2G08895,,,,
898,,,AT5G07390,,,,
899,,,AT4G39230,,,,
900,,,AT3G28860,,,,
901,,,AT2G40095,,,,
902,,,AT4G23200,,,,
903,,,AT2G32190,,,,
904,,,AT1G51920,,,,
905,,,AT3G01055,,,,
906,,,AT3G45660,,,,
907,,,AT1G03370,,,,
908,,,AT2G42010,,,,
909,,,AT5G43170,,,,
910,,,AT4G30290,,,,
911,,,AT5G16910,,,,
912,,,AT4G27652,,,,
913,,,AT3G22800,,,,
914,,,AT3G19580,,,,
915,,,AT4G11330,,,,
916,,,AT4G24580,,,,
917,,,AT5G12480,,,,
918,,,AT3G56710,,,,
919,,,AT5G22530,,,,
920,,,AT1G35350,,,,
921,,,AT3G57330,,,,
922,,,AT3G52430,,,,
923,,,AT5G62460,,,,
924,,,AT1G63880,,,,
925,,,AT1G07130,,,,
926,,,AT5G54710,,,,
927,,,AT1G74740,,,,
928,,,AT1G65486,,,,
929,,,AT1G21326,,,,
930,,,AT3G13020,,,,
931,,,AT3G01830,,,,
932,,,AT5G47730,,,,
933,,,AT4G09570,,,,
934,,,AT3G10640,,,,
935,,,AT1G24145,,,,
936,,,AT3G45040,,,,
937,,,AT1G67880,,,,
938,,,AT5G15130,,,,
939,,,AT4G31980,,,,
940,,,AT1G30700,,,,
941,,,AT3G50460,,,,
942,,,AT1G29670,,,,
943,,,AT5G10830,,,,
944,,,AT5G04340,,,,
945,,,AT3G46540,,,,
946,,,AT4G30100,,,,
947,,,AT2G04495,,,,
948,,,AT2G04040,,,,
949,,,AT2G23680,,,,
950,,,AT3G51660,,,,
951,,,AT1G06135,,,,
952,,,AT5G40010,,,,
953,,,AT2G22500,,,,
954,,,AT3G28580,,,,
955,,,AT5G38240,,,,
956,,,AT2G20560,,,,
957,,,AT2G02800,,,,
958,,,AT2G33710,,,,
959,,,AT3G06500,,,,
960,,,AT1G71100,,,,
961,,,AT1G67970,,,,
962,,,AT2G20950,,,,
963,,,AT2G32660,,,,
964,,,AT1G72900,,,,
965,,,AT1G70530,,,,
966,,,AT4G15470,,,,
967,,,AT4G31550,,,,
968,,,AT4G36670,,,,
969,,,AT1G51890,,,,
970,,,AT3G50470,,,,
971,,,AT4G11170,,,,
972,,,AT3G45960,,,,
973,,,AT1G65690,,,,
974,,,AT5G53310,,,,
975,,,AT1G02920,,,,
976,,,AT2G15042,,,,
977,,,AT4G08985,,,,
978,,,AT2G02220,,,,
979,,,AT2G30720,,,,
980,,,AT1G32460,,,,
981,,,AT1G66170,,,,
982,,,AT1G64980,,,,
983,,,AT1G20510,,,,
984,,,AT4G36550,,,,
985,,,AT4G29440,,,,
986,,,AT5G66310,,,,
987,,,AT2G27390,,,,
988,,,AT1G69840,,,,
989,,,AT1G02880,,,,
990,,,AT3G09995,,,,
991,,,AT5G04760,,,,
992,,,AT5G35580,,,,
993,,,AT1G03230,,,,
994,,,AT1G63830,,,,
995,,,AT5G03610,,,,
996,,,AT4G26090,,,,
997,,,AT3G62420,,,,
998,,,AT1G64710,,,,
999,,,AT4G05050,,,,
1000,,,AT5G40000,,,,
1001,,,AT2G21900,,,,
1002,,,AT1G53390,,,,
1003,,,AT2G35710,,,,
1004,,,AT5G63410,,,,
1005,,,AT2G35930,,,,
1006,,,AT5G04870,,,,
1007,,,AT1G18975,,,,
1008,,,AT1G05347,,,,
1009,,,AT5G11920,,,,
1010,,,AT5G43520,,,,
1011,,,AT3G22890,,,,
1012,,,AT5G11250,,,,
1013,,,AT4G39580,,,,
1014,,,AT1G62300,,,,
1015,,,AT4G01700,,,,
1016,,,AT1G02390,,,,
1017,,,AT1G64760,,,,
1018,,,AT3G26980,,,,
1019,,,AT1G57990,,,,
1020,,,AT4G21400,,,,
1021,,,AT5G06730,,,,
1022,,,AT1G66090,,,,
1023,,,AT5G54720,,,,
1024,,,AT5G63370,,,,
1025,,,AT4G25390,,,,
1026,,,AT5G38990,,,,
1027,,,AT3G08170,,,,
1028,,,AT2G47730,,,,
1029,,,AT1G23840,,,,
1030,,,AT3G13050,,,,
1031,,,AT5G16170,,,,
1032,,,AT2G16900,,,,
1033,,,AT1G61140,,,,
1034,,,AT2G31090,,,,
1035,,,AT1G06753,,,,
1036,,,AT2G02860,,,,
1037,,,AT3G23920,,,,
1038,,,AT1G56520,,,,
1039,,,AT3G57630,,,,
1040,,,AT1G08857,,,,
1041,,,AT1G73810,,,,
1042,,,AT1G09930,,,,
1043,,,AT3G03670,,,,
1044,,,AT2G30040,,,,
1045,,,AT4G19450,,,,
1046,,,AT4G40020,,,,
1047,,,AT2G20010,,,,
1048,,,AT5G17680,,,,
1049,,,AT5G59070,,,,
1050,,,AT4G00330,,,,
1051,,,AT2G47550,,,,
1052,,,AT1G72700,,,,
1053,,,AT2G39660,,,,
1054,,,AT5G01710,,,,
1055,,,AT5G45090,,,,
1056,,,AT2G41430,,,,
1057,,,AT1G47380,,,,
1058,,,AT3G58490,,,,
1059,,,AT4G20170,,,,
1060,,,AT4G04480,,,,
1061,,,AT2G29110,,,,
1062,,,AT2G25850,,,,
1063,,,AT1G65845,,,,
1064,,,AT1G55450,,,,
1065,,,AT5G18480,,,,
1066,,,AT3G00970,,,,
1067,,,AT4G17900,,,,
1068,,,AT1G31290,,,,
1069,,,AT1G74680,,,,
1070,,,AT1G21130,,,,
1071,,,AT5G58940,,,,
1072,,,AT4G37640,,,,
1073,,,AT3G26000,,,,
1074,,,AT5G25930,,,,
1075,,,AT5G51070,,,,
1076,,,AT3G59080,,,,
1077,,,AT3G56880,,,,
1078,,,AT1G09363,,,,
1079,,,AT5G57560,,,,
1080,,,AT4G26095,,,,
1081,,,AT1G21590,,,,
1082,,,AT2G46500,,,,
1083,,,AT4G00970,,,,
1084,,,AT2G22890,,,,
1085,,,AT3G51920,,,,
1086,,,AT2G41890,,,,
1087,,,AT4G22780,,,,
1088,,,AT1G31130,,,,
1089,,,AT2G40740,,,,
1090,,,AT2G46600,,,,
1091,,,AT1G28480,,,,
1092,,,AT2G23320,,,,
1093,,,AT1G13210,,,,
1094,,,AT5G13590,,,,
1095,,,AT3G19380,,,,
1096,,,AT1G76360,,,,
1097,,,AT1G18890,,,,
1098,,,AT4G40080,,,,
1099,,,AT2G19710,,,,
1100,,,AT1G32920,,,,
1101,,,AT5G17350,,,,
1102,,,AT1G79670,,,,
1103,,,AT5G06320,,,,
1104,,,AT1G64610,,,,
1105,,,AT5G58750,,,,
1106,,,AT3G09520,,,,
1107,,,AT1G30755,,,,
1108,,,AT2G25460,,,,
1109,,,AT3G62150,,,,
1110,,,AT3G16510,,,,
1111,,,AT5G39100,,,,
1112,,,AT1G22810,,,,
1113,,,AT1G19180,,,,
1114,,,AT3G20600,,,,
1115,,,AT3G57450,,,,
1116,,,AT1G08450,,,,
1117,,,AT5G47910,,,,
1118,,,AT1G07660,,,,
1119,,,AT2G39480,,,,
1120,,,AT1G53430,,,,
1121,,,AT1G50750,,,,
1122,,,AT5G56170,,,,
1123,,,AT5G52050,,,,
1124,,,AT4G33920,,,,
1125,,,AT2G24600,,,,
1126,,,AT2G31340,,,,
1127,,,AT5G01720,,,,
1128,,,AT1G09053,,,,
1129,,,AT5G41100,,,,
1130,,,AT5G44585,,,,
1131,,,AT1G72940,,,,
1132,,,AT5G06860,,,,
1133,,,AT4G11890,,,,
1134,,,AT1G73030,,,,
1135,,,AT2G32140,,,,
1136,,,AT1G33760,,,,
1137,,,AT3G04220,,,,
1138,,,AT5G52750,,,,
1139,,,AT4G08555,,,,
1140,,,AT1G69920,,,,
1141,,,AT1G25370,,,,
1142,,,AT5G41750,,,,
1143,,,AT1G61890,,,,
1144,,,AT3G49720,,,,
1145,,,AT2G30140,,,,
1146,,,AT3G07835,,,,
1147,,,AT2G40270,,,,
1148,,,AT2G27150,,,,
1149,,,AT5G58120,,,,
1150,,,AT5G10380,,,,
1151,,,AT1G67000,,,,
1152,,,AT5G48657,,,,
1153,,,AT2G44578,,,,
1154,,,AT1G20310,,,,
1155,,,AT3G28910,,,,
1156,,,AT4G26200,,,,
1157,,,AT2G39650,,,,
1158,,,AT1G29690,,,,
1159,,,AT1G65800,,,,
1160,,,AT4G28460,,,,
1161,,,AT3G18370,,,,
1162,,,AT1G67810,,,,
1163,,,AT2G47060,,,,
1164,,,AT1G15880,,,,
1165,,,AT3G51890,,,,
1166,,,AT5G26030,,,,
1167,,,AT5G36925,,,,
1168,,,AT1G67520,,,,
1169,,,AT1G69890,,,,
1170,,,AT1G67980,,,,
1171,,,AT3G07780,,,,
1172,,,AT5G22250,,,,
1173,,,AT3G05670,,,,
1174,,,AT5G11650,,,,
1175,,,AT3G48630,,,,
1176,,,AT2G01340,,,,
1177,,,AT1G17290,,,,
1178,,,AT3G50930,,,,
1179,,,AT5G57580,,,,
1180,,,AT4G21410,,,,
1181,,,AT4G20860,,,,
1182,,,AT1G19780,,,,
1183,,,AT1G64385,,,,
1184,,,AT3G52400,,,,
1185,,,AT5G05140,,,,
1186,,,AT1G19025,,,,
1187,,,AT3G16220,,,,
1188,,,AT3G03745,,,,
1189,,,AT4G15975,,,,
1190,,,AT5G02290,,,,
1191,,,AT1G70175,,,,
1192,,,AT1G34320,,,,
1193,,,AT4G30060,,,,
1194,,,AT4G02200,,,,
1195,,,AT4G01090,,,,
1196,,,AT2G08965,,,,
1197,,,AT2G47190,,,,
1198,,,AT3G44480,,,,
1199,,,AT5G41550,,,,
1200,,,AT3G46620,,,,
1201,,,AT5G24210,,,,
1202,,,AT3G53000,,,,
1203,,,AT3G28930,,,,
1204,,,AT5G08350,,,,
1205,,,AT5G05300,,,,
1206,,,AT3G02770,,,,
1207,,,AT4G22590,,,,
1208,,,AT3G10800,,,,
1209,,,AT2G47140,,,,
1210,,,AT3G22370,,,,
1211,,,AT1G30720,,,,
1212,,,AT4G24390,,,,
1213,,,AT4G14455,,,,
1214,,,AT1G18300,,,,
1215,,,AT4G08500,,,,
1216,,,AT3G62720,,,,
1217,,,AT3G52800,,,,
1218,,,AT3G21650,,,,
1219,,,AT3G55450,,,,
1220,,,AT1G78860,,,,
1221,,,AT1G61560,,,,
1222,,,AT5G11975,,,,
1223,,,AT3G62260,,,,
1224,,,AT3G23010,,,,
1225,,,AT2G24610,,,,
1226,,,AT3G54810,,,,
1227,,,AT2G35000,,,,
1228,,,AT2G23420,,,,
1229,,,AT2G41835,,,,
1230,,,AT1G02360,,,,
1231,,,AT4G30350,,,,
1232,,,AT1G05453,,,,
1233,,,AT2G46430,,,,
1234,,,AT2G30020,,,,
1235,,,AT3G51550,,,,
1236,,,AT5G01560,,,,
1237,,,AT4G37780,,,,
1238,,,AT5G48655,,,,
1239,,,AT1G50640,,,,
1240,,,AT5G49520,,,,
1241,,,AT5G36002,,,,
1242,,,AT5G41180,,,,
1243,,,AT1G73670,,,,
1244,,,AT5G45250,,,,
1245,,,AT1G06140,,,,
1246,,,AT2G07180,,,,
1247,,,AT1G70581,,,,
1248,,,AT1G18970,,,,
1249,,,AT1G29970,,,,
1250,,,AT2G33110,,,,
1251,,,AT1G70750,,,,
1252,,,AT3G13430,,,,
1253,,,AT1G72760,,,,
1254,,,AT5G44060,,,,
1255,,,AT1G19020,,,,
1256,,,AT2G44370,,,,
1257,,,AT2G37940,,,,
1258,,,AT1G09060,,,,
1259,,,AT4G34150,,,,
1260,,,AT3G46520,,,,
1261,,,AT3G50830,,,,
1262,,,AT1G21230,,,,
1263,,,AT5G02970,,,,
1264,,,AT5G58680,,,,
1265,,,AT5G52530,,,,
1266,,,AT3G28850,,,,
1267,,,AT3G07040,,,,
1268,,,AT3G57280,,,,
1269,,,AT4G22690,,,,
1270,,,AT3G47090,,,,
1271,,,AT5G56985,,,,
1272,,,AT1G74330,,,,
1273,,,AT2G34910,,,,
1274,,,AT4G18170,,,,
1275,,,AT1G17860,,,,
1276,,,AT5G57510,,,,
1277,,,AT3G52520,,,,
1278,,,AT4G37100,,,,
1279,,,AT1G13340,,,,
1280,,,AT2G25290,,,,
1281,,,AT2G41100,,,,
1282,,,AT1G14480,,,,
1283,,,AT2G29720,,,,
1284,,,AT1G61562,,,,
1285,,,AT5G39670,,,,
1286,,,AT2G13800,,,,
1287,,,AT5G53130,,,,
1288,,,AT2G02010,,,,
1289,,,AT1G16110,,,,
1290,,,AT2G40140,,,,
1291,,,AT2G44500,,,,
1292,,,AT1G15430,,,,
1293,,,AT1G27130,,,,
1294,,,AT4G23700,,,,
1295,,,AT5G03320,,,,
1296,,,AT1G63860,,,,
1297,,,AT3G08075,,,,
1298,,,AT3G60120,,,,
1299,,,AT4G10170,,,,
1300,,,AT3G02350,,,,
1301,,,AT5G20010,,,,
1302,,,AT3G16860,,,,
1303,,,AT1G55460,,,,
1304,,,AT4G35600,,,,
1305,,,AT5G04550,,,,
1306,,,AT1G18390,,,,
1307,,,AT1G51270,,,,
1308,,,AT3G55950,,,,
1309,,,AT1G50745,,,,
1310,,,AT2G32030,,,,
1311,,,AT2G28570,,,,
1312,,,AT5G36000,,,,
1313,,,AT2G23810,,,,
1314,,,AT4G35310,,,,
1315,,,AT4G14370,,,,
1316,,,AT1G69930,,,,
1317,,,AT1G20780,,,,
1318,,,AT4G15150,,,,
1319,,,AT2G15760,,,,
1320,,,AT2G36440,,,,
1321,,,AT1G15530,,,,
1322,,,AT5G45060,,,,
1323,,,AT5G11210,,,,
1324,,,AT5G64310,,,,
1325,,,AT1G17250,,,,
1326,,,AT1G78410,,,,
1327,,,AT4G22710,,,,
1328,,,AT4G03985,,,,
1329,,,AT1G59870,,,,
1330,,,AT4G32020,,,,
1331,,,AT3G05220,,,,
1332,,,AT1G51660,,,,
1333,,,AT3G12360,,,,
1334,,,AT1G61460,,,,
1335,,,AT2G39520,,,,
1336,,,AT3G59300,,,,
1337,,,AT3G54430,,,,
1338,,,AT5G06560,,,,
1339,,,AT3G07195,,,,
1340,,,AT1G53625,,,,
1341,,,AT3G49530,,,,
1342,,,AT2G33390,,,,
1343,,,AT1G34420,,,,
1344,,,AT2G24130,,,,
1345,,,AT4G17250,,,,
1346,,,AT3G11420,,,,
1347,,,AT2G23200,,,,
1348,,,AT1G18900,,,,
1349,,,AT3G21630,,,,
1350,,,AT2G17710,,,,
1351,,,AT1G10170,,,,
1352,,,AT5G63790,,,,
1353,,,AT1G07160,,,,
1354,,,AT3G47820,,,,
1355,,,AT3G23250,,,,
1356,,,AT5G15870,,,,
1357,,,AT1G74450,,,,
1358,,,AT5G52710,,,,
1359,,,AT1G74930,,,,
1360,,,AT3G05320,,,,
1361,,,AT2G40180,,,,
1362,,,AT1G80840,,,,
1363,,,AT5G48400,,,,
1364,,,AT3G54200,,,,
1365,,,AT2G13790,,,,
1366,,,AT4G23610,,,,
1367,,,AT2G35880,,,,
1368,,,AT1G71880,,,,
1369,,,AT1G01550,,,,
1370,,,AT5G51190,,,,
1371,,,AT1G16670,,,,
1372,,,AT5G66790,,,,
1373,,,AT4G02330,,,,
1374,,,AT5G62770,,,,
1375,,,AT5G62150,,,,
1376,,,AT2G29120,,,,
1377,,,AT1G53380,,,,
1378,,,AT5G43420,,,,
1379,,,AT4G19370,,,,
1380,,,AT2G18210,,,,
1381,,,AT5G06310,,,,
1382,,,AT5G64890,,,,
1383,,,AT1G66700,,,,
1384,,,AT2G44490,,,,
1385,,,AT2G41630,,,,
1386,,,AT5G67350,,,,
1387,,,AT1G37130,,,,
1388,,,AT3G45640,,,,
1389,,,AT4G18950,,,,
1390,,,AT5G39580,,,,
1391,,,AT1G26240,,,,
1392,,,AT3G48780,,,,
1393,,,AT3G22160,,,,
1394,,,AT3G43250,,,,
1395,,,AT5G01040,,,,
1396,,,AT2G11520,,,,
1397,,,AT3G48310,,,,
1398,,,AT3G19970,,,,
1399,,,AT4G23810,,,,
1400,,,AT5G63130,,,,
1401,,,AT4G29610,,,,
1402,,,AT1G02170,,,,
1403,,,AT4G16960,,,,
1404,,,AT2G36950,,,,
1405,,,AT1G65390,,,,
1406,,,AT3G26200,,,,
1407,,,AT5G42050,,,,
1408,,,AT4G40085,,,,
1409,,,AT3G11840,,,,
1410,,,AT2G35980,,,,
1411,,,AT4G01360,,,,
1412,,,AT1G61370,,,,
1413,,,AT1G07128,,,,
1414,,,AT3G05580,,,,
1415,,,AT4G14450,,,,
1416,,,AT3G56408,,,,
1417,,,AT1G70170,,,,
1418,,,AT3G61640,,,,
1419,,,AT5G43160,,,,
1420,,,AT1G09903,,,,
1421,,,AT5G40540,,,,
1422,,,AT3G46280,,,,
1423,,,AT3G26500,,,,
1424,,,AT5G08240,,,,
1425,,,AT3G53960,,,,
1426,,,AT1G74440,,,,
1427,,,AT3G55430,,,,
1428,,,AT3G25250,,,,
1429,,,AT5G54860,,,,
1430,,,AT2G22470,,,,
1431,,,AT2G29340,,,,
1432,,,AT5G46700,,,,
1433,,,AT5G24810,,,,
1434,,,AT1G51620,,,,
1435,,,AT1G61340,,,,
1436,,,AT1G17980,,,,
1437,,,AT3G03385,,,,
1438,,,AT5G02630,,,,
1439,,,AT1G30730,,,,
1440,,,AT4G20830,,,,
1441,,,AT4G23550,,,,
1442,,,AT2G36420,,,,
1443,,,AT5G59730,,,,
1444,,,AT3G20520,,,,
1445,,,AT3G15210,,,,
1446,,,AT4G23271,,,,
1447,,,AT3G54150,,,,
1448,,,AT1G13520,,,,
1449,,,AT4G31510,,,,
1450,,,AT4G24240,,,,
1451,,,AT3G49350,,,,
1452,,,AT3G24550,,,,
1453,,,AT5G67340,,,,
1454,,,AT5G62570,,,,
1455,,,AT4G26120,,,,
1456,,,AT4G18250,,,,
1457,,,AT4G38540,,,,
1458,,,AT1G18570,,,,
1459,,,AT1G50740,,,,
1460,,,AT1G55850,,,,
1461,,,AT5G62470,,,,
1462,,,AT1G28240,,,,
1463,,,AT4G11521,,,,
1464,,,AT1G71697,,,,
1465,,,AT4G04700,,,,
1466,,,AT4G01870,,,,
1467,,,AT1G33600,,,,
1468,,,AT5G09876,,,,
1469,,,AT5G64260,,,,
1470,,,AT4G01750,,,,
1471,,,AT3G22910,,,,
1472,,,AT1G02930,,,,
1473,,,AT5G42440,,,,
1474,,,AT4G07960,,,,
1475,,,AT1G56240,,,,
1476,,,AT3G44260,,,,
1477,,,AT3G56400,,,,
1478,,,AT3G13100,,,,
1479,,,AT1G79690,,,,
1480,,,AT1G05340,,,,
1481,,,AT4G25210,,,,
1482,,,AT1G06840,,,,
1483,,,AT5G27760,,,,
1484,,,AT3G21070,,,,
1485,,,AT4G28490,,,,
1486,,,AT5G26340,,,,
1487,,,AT1G21120,,,,
1488,,,AT4G01010,,,,
1489,,,AT5G60270,,,,
1490,,,AT3G25070,,,,
1491,,,AT1G03220,,,,
1492,,,AT3G46930,,,,
1493,,,AT5G53570,,,,
1494,,,AT1G12760,,,,
1495,,,AT1G15885,,,,
1496,,,AT4G14365,,,,
1497,,,AT2G35637,,,,
1498,,,AT2G17705,,,,
1499,,,AT1G69910,,,,
1500,,,AT1G68840,,,,
1501,,,AT4G23570,,,,
1502,,,AT2G32240,,,,
1503,,,AT1G61820,,,,
1504,,,AT4G37670,,,,
1505,,,AT5G44820,,,,
1506,,,AT3G57720,,,,
1507,,,AT2G31820,,,,
1508,,,AT3G01840,,,,
1509,,,AT3G11810,,,,
1510,,,AT5G42010,,,,
1511,,,AT3G60260,,,,
1512,,,AT5G11970,,,,
1513,,,AT4G25350,,,,
1514,,,AT1G73500,,,,
1515,,,AT5G54500,,,,
1516,,,AT1G26250,,,,
1517,,,AT5G28630,,,,
1518,,,AT4G13340,,,,
1519,,,AT1G06573,,,,
1520,,,AT1G30620,,,,
1521,,,AT5G05290,,,,
1522,,,AT5G02230,,,,
1523,,,AT4G16780,,,,
1524,,,AT4G22467,,,,
1525,,,AT4G24920,,,,
1526,,,AT4G34410,,,,
1527,,,AT3G55960,,,,
1528,,,AT5G03390,,,,
1529,,,AT3G19030,,,,
1530,,,AT1G09932,,,,
1531,,,AT5G44070,,,,
1532,,,AT3G47550,,,,
1533,,,AT4G24400,,,,
1534,,,AT5G05190,,,,
1535,,,AT1G63740,,,,
1536,,,AT2G42330,,,,
1537,,,AT3G57740,,,,
1538,,,AT1G08050,,,,
1539,,,AT1G29340,,,,
1540,,,AT3G11080,,,,
1541,,,AT4G01950,,,,
1542,,,AT5G51465,,,,
1543,,,AT1G34200,,,,
1544,,,AT5G58730,,,,
1545,,,AT1G19310,,,,
1546,,,AT5G20230,,,,
1547,,,AT1G69270,,,,
1548,,,AT3G45650,,,,
1549,,,AT3G18690,,,,
1550,,,AT2G31990,,,,
1551,,,AT1G11050,,,,
1552,,,AT5G48380,,,,
1553,,,AT3G25780,,,,
1554,,,AT4G23210,,,,
1555,,,AT5G61010,,,,
1556,,,AT4G21920,,,,
1557,,,AT4G37030,,,,
1558,,,AT1G61550,,,,
1559,,,AT1G58420,,,,
1560,,,AT3G14840,,,,
1561,,,AT2G26390,,,,
1562,,,AT1G14540,,,,
1563,,,AT5G19230,,,,
1564,,,AT2G42365,,,,
1565,,,AT2G04305,,,,
1566,,,AT3G18830,,,,
1567,,,AT1G13330,,,,
1568,,,AT2G44790,,,,
1569,,,AT5G57220,,,,
1570,,,AT4G15417,,,,
1571,,,AT1G56242,,,,
1572,,,AT1G13260,,,,
1573,,,AT4G37260,,,,
1574,,,AT2G41380,,,,
1575,,,AT1G53440,,,,
1576,,,AT2G23450,,,,
1577,,,AT1G35210,,,,
1578,,,AT4G01540,,,,
1579,,,AT1G16150,,,,
1580,,,AT2G29100,,,,
1581,,,AT3G11650,,,,
1582,,,AT4G30090,,,,
1583,,,AT5G14480,,,,
1584,,,AT1G52200,,,,
1585,,,AT1G66260,,,,
1586,,,AT5G67310,,,,
1587,,,AT3G18710,,,,
1588,,,AT2G08475,,,,
1589,,,AT2G17120,,,,
1590,,,AT2G31945,,,,
1591,,,AT2G17290,,,,
1592,,,AT1G20300,,,,
1593,,,AT5G67300,,,,
1594,,,AT4G07165,,,,
1595,,,AT1G68410,,,,
1596,,,AT4G39950,,,,
1597,,,AT2G36650,,,,
1598,,,AT3G10985,,,,
1599,,,AT4G23140,,,,
