,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
645,AT1G68723,,,,,,
646,AT1G68680,,,,,,
647,AT1G67830,,,,,,
648,AT1G67790,,,,,,
649,AT1G67660,,,,,,
650,AT1G67430,,,,,,
651,AT1G67280,,,,,,
652,AT1G67030,,,,,,
653,AT1G66940,,,,,,
654,AT1G65900,,,,,,
655,AT1G65290,,,,,,
656,AT1G64940,,,,,,
657,AT1G64670,,,,,,
658,AT1G64590,,,,,,
659,AT1G64405,,,,,,
660,AT1G64150,,,,,,
661,AT1G63660,,,,,,
662,AT1G63470,,,,,,
663,AT1G63100,,,,,,
664,AT1G62990,,,,,,
665,AT1G62770,,,,,,
666,AT1G62150,,,,,,
667,AT1G61570,,,,,,
668,AT1G60550,,,,,,
669,AT1G58080,,,,,,
670,AT1G57860,,,,,,
671,AT1G57660,,,,,,
672,AT1G56110,,,,,,
673,AT1G56045,,,,,,
674,AT1G55990,,,,,,
675,AT1G55945,,,,,,
676,AT1G55673,,,,,,
677,AT1G55480,,,,,,
678,AT1G55260,,,,,,
679,AT1G55140,,,,,,
680,AT1G53940,,,,,,
681,AT1G53645,,,,,,
682,AT1G53520,,,,,,
683,AT1G52990,,,,,,
684,AT1G52930,,,,,,
685,AT1G52300,,,,,,
686,AT1G52240,,,,,,
687,AT1G52230,,,,,,
688,AT1G52070,,,,,,
689,AT1G51700,,,,,,
690,AT1G51470,,,,,,
691,AT1G50010,,,,,,
692,AT1G48920,,,,,,
693,AT1G48630,,,,,,
694,AT1G48520,,,,,,
695,AT1G48460,,,,,,
696,AT1G48355,,,,,,
697,AT1G47740,,,,,,
698,AT1G47600,,,,,,
699,AT1G35680,,,,,,
700,AT1G34355,,,,,,
701,AT1G34030,,,,,,
702,AT1G33810,,,,,,
703,AT1G33720,,,,,,
704,AT1G33170,,,,,,
705,AT1G33140,,,,,,
706,AT1G33040,,,,,,
707,AT1G32640,,,,,,
708,AT1G32200,,,,,,
709,AT1G31970,,,,,,
710,AT1G31320,,,,,,
711,AT1G31180,,,,,,
712,AT1G31160,,,,,,
713,AT1G30880,,,,,,
714,AT1G29920,,,,,,
715,AT1G29910,,,,,,
716,AT1G29720,,,,,,
717,AT1G28400,,,,,,
718,AT1G28395,,,,,,
719,AT1G28350,,,,,,
720,AT1G28290,,,,,,
721,AT1G25450,,,,,,
722,AT1G25260,,,,,,
723,AT1G24020,,,,,,
724,AT1G23340,,,,,,
725,AT1G23300,,,,,,
726,AT1G23290,,,,,,
727,AT1G23205,,,,,,
728,AT1G22690,,,,,,
729,AT1G21510,,,,,,
730,AT1G21500,,,,,,
731,AT1G18800,,,,,,
732,AT1G18730,,,,,,
733,AT1G18650,,,,,,
734,AT1G18540,,,,,,
735,AT1G18320,,,,,,
736,AT1G18140,,,,,,
737,AT1G17880,,,,,,
738,AT1G17850,,,,,,
739,AT1G17700,,,,,,
740,AT1G17650,,,,,,
741,AT1G17560,,,,,,
742,AT1G16640,,,,,,
743,AT1G16080,,,,,,
744,AT1G15885,,,,,,
745,AT1G15820,,,,,,
746,AT1G15640,,,,,,
747,AT1G15390,,,,,,
748,AT1G15260,,,,,,
749,AT1G15000,,,,,,
750,AT1G14630,,,,,,
751,AT1G14580,,,,,,
752,AT1G14320,,,,,,
753,AT1G13930,,,,,,
754,AT1G13440,,,,,,
755,AT1G12845,,,,,,
756,AT1G12080,,,,,,
757,AT1G11860,,,,,,
758,AT1G11750,,,,,,
759,AT1G11740,,,,,,
760,AT1G11130,,,,,,
761,AT1G09927,,,,,,
762,AT1G09795,,,,,,
763,AT1G09690,,,,,,
764,AT1G09590,,,,,,
765,AT1G08757,,,,,,
766,AT1G08580,,,,,,
767,AT1G07880,,,,,,
768,AT1G07790,,,,,,
769,AT1G07610,,,,,,
770,AT1G07603,,,,,,
771,AT1G07323,,,,,,
772,AT1G06690,,,,,,
773,AT1G06680,,,,,,
774,AT1G06553,,,,,,
775,AT1G06530,,,,,,
776,AT1G06475,,,,,,
777,AT1G06360,,,,,,
778,AT1G06120,,,,,,
779,AT1G05562,,,,,,
780,AT1G05560,,,,,,
781,AT1G05523,,,,,,
782,AT1G05123,,,,,,
783,AT1G04820,,,,,,
784,AT1G04680,,,,,,
785,AT1G04240,,,,,,
786,AT1G04030,,,,,,
787,AT1G03910,,,,,,
788,AT1G03780,,,,,,
789,AT1G03600,,,,,,
790,AT1G03410,,,,,,
791,AT1G02870,,,,,,
792,AT1G02810,,,,,,
793,AT1G02780,,,,,,
794,AT1G02690,,,,,,
795,AT1G02280,,,,,,
796,AT1G02150,,,,,,
797,AT1G01620,,,,,,
798,AT1G01100,,,,,,
799,AT1G01080,,,,,,
