,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
640,AT1G69870,,,,,,
641,AT1G69730,,,,,,
642,AT1G69720,,,,,,
643,AT1G69490,,,,,,
644,AT1G68520,,,,,,
645,AT1G68440,,,,,,
646,AT1G67310,,,,,,
647,AT1G66880,,,,,,
648,AT1G66590,,,,,,
649,AT1G66200,,,,,,
650,AT1G66180,,,,,,
651,AT1G66160,,,,,,
652,AT1G65790,,,,,,
653,AT1G65660,,,,,,
654,AT1G65040,,,,,,
655,AT1G62760,,,,,,
656,AT1G62515,,,,,,
657,AT1G62510,,,,,,
658,AT1G61850,,,,,,
659,AT1G61770,,,,,,
660,AT1G61740,,,,,,
661,AT1G61562,,,,,,
662,AT1G61550,,,,,,
663,AT1G61380,,,,,,
664,AT1G60610,,,,,,
665,AT1G60490,,,,,,
666,AT1G60140,,,,,,
667,AT1G60130,,,,,,
668,AT1G60110,,,,,,
669,AT1G59710,,,,,,
670,AT1G59610,,,,,,
671,AT1G58848,,,,,,
672,AT1G58230,,,,,,
673,AT1G58180,,,,,,
674,AT1G56145,,,,,,
675,AT1G55810,,,,,,
676,AT1G55265,,,,,,
677,AT1G54130,,,,,,
678,AT1G53970,,,,,,
679,AT1G53790,,,,,,
680,AT1G53570,,,,,,
681,AT1G53390,,,,,,
682,AT1G53080,,,,,,
683,AT1G52760,,,,,,
684,AT1G51950,,,,,,
685,AT1G51860,,,,,,
686,AT1G51680,,,,,,
687,AT1G50040,,,,,,
688,AT1G49710,,,,,,
689,AT1G49670,,,,,,
690,AT1G49050,,,,,,
691,AT1G49000,,,,,,
692,AT1G48430,,,,,,
693,AT1G48320,,,,,,
694,AT1G48090,,,,,,
695,AT1G47640,,,,,,
696,AT1G47550,,,,,,
697,AT1G47128,,,,,,
698,AT1G45050,,,,,,
699,AT1G44170,,,,,,
700,AT1G43160,,,,,,
701,AT1G42990,,,,,,
702,AT1G37130,,,,,,
703,AT1G35140,,,,,,
704,AT1G34420,,,,,,
705,AT1G33760,,,,,,
706,AT1G33590,,,,,,
707,AT1G33360,,,,,,
708,AT1G33055,,,,,,
709,AT1G32350,,,,,,
710,AT1G32230,,,,,,
711,AT1G32170,,,,,,
712,AT1G31820,,,,,,
713,AT1G31485,,,,,,
714,AT1G30720,,,,,,
715,AT1G30400,,,,,,
716,AT1G28660,,,,,,
717,AT1G28580,,,,,,
718,AT1G28520,,,,,,
719,AT1G28320,,,,,,
720,AT1G28240,,,,,,
721,AT1G27720,,,,,,
722,AT1G27320,,,,,,
723,AT1G27300,,,,,,
724,AT1G27290,,,,,,
725,AT1G27000,,,,,,
726,AT1G25280,,,,,,
727,AT1G24260,,,,,,
728,AT1G24160,,,,,,
729,AT1G23870,,,,,,
730,AT1G23440,,,,,,
731,AT1G23190,,,,,,
732,AT1G23020,,,,,,
733,AT1G22570,,,,,,
734,AT1G22400,,,,,,
735,AT1G22360,,,,,,
736,AT1G21920,,,,,,
737,AT1G21910,,,,,,
738,AT1G21400,,,,,,
739,AT1G21320,,,,,,
740,AT1G21130,,,,,,
741,AT1G21100,,,,,,
742,AT1G20970,,,,,,
743,AT1G20110,,,,,,
744,AT1G19660,,,,,,
745,AT1G19380,,,,,,
746,AT1G19370,,,,,,
747,AT1G19360,,,,,,
748,AT1G19130,,,,,,
749,AT1G18980,,,,,,
750,AT1G18640,,,,,,
751,AT1G18390,,,,,,
752,AT1G18290,,,,,,
753,AT1G18210,,,,,,
754,AT1G17710,,,,,,
755,AT1G15520,,,,,,
756,AT1G15380,,,,,,
757,AT1G15040,,,,,,
758,AT1G14890,,,,,,
759,AT1G14370,,,,,,
760,AT1G14360,,,,,,
761,AT1G14250,,,,,,
762,AT1G13950,,,,,,
763,AT1G13940,,,,,,
764,AT1G13700,,,,,,
765,AT1G13300,,,,,,
766,AT1G13245,,,,,,
767,AT1G13210,,,,,,
768,AT1G13090,,,,,,
769,AT1G13080,,,,,,
770,AT1G12680,,,,,,
771,AT1G12360,,,,,,
772,AT1G12200,,,,,,
773,AT1G11050,,,,,,
774,AT1G10900,,,,,,
775,AT1G10585,,,,,,
776,AT1G10500,,,,,,
777,AT1G10410,,,,,,
778,AT1G10170,,,,,,
779,AT1G09870,,,,,,
780,AT1G09575,,,,,,
781,AT1G09530,,,,,,
782,AT1G09480,,,,,,
783,AT1G08940,,,,,,
784,AT1G08930,,,,,,
785,AT1G08800,,,,,,
786,AT1G08630,,,,,,
787,AT1G08450,,,,,,
788,AT1G08420,,,,,,
789,AT1G08050,,,,,,
790,AT1G07670,,,,,,
791,AT1G07607,,,,,,
792,AT1G07513,,,,,,
793,AT1G07390,,,,,,
794,AT1G07380,,,,,,
795,AT1G07130,,,,,,
796,AT1G07128,,,,,,
797,AT1G06780,,,,,,
798,AT1G06430,,,,,,
799,AT1G06290,,,,,,
800,AT1G06083,,,,,,
801,AT1G05940,,,,,,
802,AT1G05933,,,,,,
803,AT1G05340,,,,,,
804,AT1G05200,,,,,,
805,AT1G05147,,,,,,
806,AT1G05077,,,,,,
807,AT1G04990,,,,,,
808,AT1G04970,,,,,,
809,AT1G04500,,,,,,
810,AT1G04120,,,,,,
811,AT1G04105,,,,,,
812,AT1G03900,,,,,,
813,AT1G03495,,,,,,
814,AT1G03290,,,,,,
815,AT1G03280,,,,,,
816,AT1G02940,,,,,,
817,AT1G02860,,,,,,
818,AT1G02660,,,,,,
819,AT1G02610,,,,,,
820,AT1G02475,,,,,,
821,AT1G02470,,,,,,
822,AT1G01070,,,,,,
823,AT1G01040,,,,,,
