,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
612,,AT1G10865,AT4G19140,,,,
613,,AT1G10700,AT5G59420,,,,
614,,AT1G09627,AT4G23170,,,,
615,,AT1G09575,AT3G09920,,,,
616,,AT1G09437,AT3G45730,,,,
617,,AT1G09415,AT2G15480,,,,
618,,AT1G09310,AT1G56140,,,,
619,,AT1G08800,AT3G59880,,,,
620,,AT1G08720,AT5G27350,,,,
621,,AT1G08510,AT5G36001,,,,
622,,AT1G08043,AT1G63360,,,,
623,,AT1G07513,AT4G39030,,,,
624,,AT1G07310,AT3G45840,,,,
625,,AT1G07220,AT1G68330,,,,
626,,AT1G07143,AT4G34430,,,,
627,,AT1G04960,AT5G46080,,,,
628,,AT1G04647,AT3G52710,,,,
629,,AT1G04147,AT1G59740,,,,
630,,AT1G03970,AT1G76390,,,,
631,,AT1G03400,AT1G07650,,,,
632,,AT1G03290,AT2G25735,,,,
633,,AT1G02120,AT3G50760,,,,
634,,AT1G01650,AT3G29075,,,,
635,,AT1G01480,AT2G47070,,,,
636,,AT1G01180,AT4G24570,,,,
637,,AT1G01140,AT2G02370,,,,
638,,AT1G01120,AT3G50910,,,,
639,,,AT2G30990,,,,
640,,,AT3G02070,,,,
641,,,AT4G11850,,,,
642,,,AT5G45130,,,,
643,,,AT4G30430,,,,
644,,,AT3G28940,,,,
645,,,AT5G08340,,,,
646,,,AT3G02880,,,,
647,,,AT1G08315,,,,
648,,,AT3G20310,,,,
649,,,AT5G47220,,,,
650,,,AT1G34370,,,,
651,,,AT5G13810,,,,
652,,,AT3G25510,,,,
653,,,AT1G75810,,,,
654,,,AT1G59865,,,,
655,,,AT1G55365,,,,
656,,,AT1G20823,,,,
657,,,AT5G02595,,,,
658,,,AT5G42830,,,,
659,,,AT1G30420,,,,
660,,,AT1G31930,,,,
661,,,AT5G64120,,,,
662,,,AT3G14090,,,,
663,,,AT2G25295,,,,
664,,,AT2G39375,,,,
665,,,AT1G67800,,,,
666,,,AT5G37540,,,,
667,,,AT3G44350,,,,
668,,,AT5G04020,,,,
669,,,AT4G26690,,,,
670,,,AT3G46600,,,,
671,,,AT3G59700,,,,
672,,,AT5G45280,,,,
673,,,AT5G66210,,,,
674,,,AT5G01815,,,,
675,,,AT1G57630,,,,
676,,,AT5G51180,,,,
677,,,AT1G74360,,,,
678,,,AT3G25900,,,,
679,,,AT1G56060,,,,
680,,,AT4G30850,,,,
681,,,AT1G66920,,,,
682,,,AT4G35110,,,,
683,,,AT4G13180,,,,
684,,,AT3G11170,,,,
685,,,AT3G03125,,,,
686,,,AT3G17690,,,,
687,,,AT1G60730,,,,
688,,,AT4G18205,,,,
689,,,AT1G13530,,,,
690,,,AT3G21150,,,,
691,,,AT5G03630,,,,
692,,,AT4G16860,,,,
693,,,AT1G19270,,,,
694,,,AT1G13880,,,,
695,,,AT5G43650,,,,
696,,,AT4G10530,,,,
697,,,AT1G09637,,,,
698,,,AT3G01290,,,,
699,,,AT4G32300,,,,
700,,,AT1G06137,,,,
701,,,AT4G02350,,,,
702,,,AT2G42350,,,,
703,,,AT2G26300,,,,
704,,,AT1G18980,,,,
705,,,AT3G55980,,,,
706,,,AT1G13390,,,,
707,,,AT3G05075,,,,
708,,,AT5G54170,,,,
709,,,AT5G23510,,,,
710,,,AT2G48010,,,,
711,,,AT3G57880,,,,
712,,,AT2G32235,,,,
713,,,AT1G34260,,,,
714,,,AT5G66070,,,,
715,,,AT4G20780,,,,
716,,,AT4G01740,,,,
717,,,AT3G22260,,,,
718,,,AT5G08660,,,,
719,,,AT2G32800,,,,
720,,,AT4G11000,,,,
721,,,AT4G25670,,,,
722,,,AT5G59820,,,,
723,,,AT2G47680,,,,
724,,,AT1G49050,,,,
725,,,AT4G33430,,,,
726,,,AT4G10970,,,,
727,,,AT5G60410,,,,
728,,,AT1G80450,,,,
729,,,AT1G72300,,,,
730,,,AT5G08920,,,,
731,,,AT4G18340,,,,
732,,,AT4G14368,,,,
733,,,AT1G66160,,,,
734,,,AT1G63720,,,,
735,,,AT1G18160,,,,
736,,,AT2G28830,,,,
737,,,AT1G36622,,,,
738,,,AT5G66640,,,,
739,,,AT4G07855,,,,
740,,,AT3G21520,,,,
741,,,AT1G79360,,,,
742,,,AT2G21120,,,,
743,,,AT5G06885,,,,
744,,,AT3G05370,,,,
745,,,AT4G27970,,,,
746,,,AT4G00300,,,,
747,,,AT5G27380,,,,
748,,,AT1G12580,,,,
749,,,AT1G61380,,,,
750,,,AT1G20980,,,,
751,,,AT5G41740,,,,
752,,,AT3G50770,,,,
753,,,AT1G09645,,,,
754,,,AT5G39785,,,,
755,,,AT3G48090,,,,
756,,,AT4G24160,,,,
757,,,AT2G03530,,,,
758,,,AT4G28150,,,,
759,,,AT5G59732,,,,
760,,,AT2G46440,,,,
761,,,AT5G40780,,,,
762,,,AT1G15800,,,,
763,,,AT3G12630,,,,
764,,,AT5G67450,,,,
765,,,AT2G35730,,,,
766,,,AT4G14220,,,,
767,,,AT3G09830,,,,
768,,,AT1G64065,,,,
769,,,AT3G13380,,,,
770,,,AT1G13480,,,,
771,,,AT4G12790,,,,
772,,,AT2G47130,,,,
773,,,AT1G11210,,,,
774,,,AT4G21560,,,,
775,,,AT1G76440,,,,
776,,,AT2G38480,,,,
777,,,AT1G71950,,,,
778,,,AT2G02310,,,,
779,,,AT5G20480,,,,
780,,,AT1G72910,,,,
781,,,AT1G66880,,,,
782,,,AT5G54730,,,,
783,,,AT3G05135,,,,
784,,,AT1G65790,,,,
785,,,AT5G00990,,,,
786,,,AT4G29780,,,,
787,,,AT2G30360,,,,
788,,,AT5G53110,,,,
789,,,AT3G44635,,,,
790,,,AT2G31810,,,,
791,,,AT3G03740,,,,
792,,,AT3G56790,,,,
793,,,AT1G18200,,,,
794,,,AT3G04300,,,,
795,,,AT2G36430,,,,
796,,,AT3G46530,,,,
797,,,AT3G50960,,,,
798,,,AT5G51620,,,,
799,,,AT2G31955,,,,
800,,,AT4G28400,,,,
801,,,AT3G08030,,,,
802,,,AT5G48530,,,,
803,,,AT3G21305,,,,
804,,,AT4G22470,,,,
805,,,AT2G01430,,,,
806,,,AT1G05837,,,,
807,,,AT2G18680,,,,
808,,,AT1G63530,,,,
809,,,AT1G56250,,,,
810,,,AT1G51670,,,,
811,,,AT4G24380,,,,
812,,,AT4G38940,,,,
813,,,AT3G53270,,,,
814,,,AT4G25660,,,,
815,,,AT2G27310,,,,
816,,,AT4G22820,,,,
817,,,AT2G32930,,,,
818,,,AT5G40460,,,,
819,,,AT5G45710,,,,
820,,,AT5G21090,,,,
821,,,AT4G23180,,,,
822,,,AT5G16800,,,,
823,,,AT1G69410,,,,
824,,,AT5G64870,,,,
825,,,AT4G34260,,,,
826,,,AT4G04490,,,,
827,,,AT3G13080,,,,
828,,,AT3G07360,,,,
829,,,AT5G66675,,,,
830,,,AT1G19330,,,,
831,,,AT2G28890,,,,
832,,,AT5G01730,,,,
833,,,AT4G17490,,,,
834,,,AT5G24030,,,,
835,,,AT3G47540,,,,
836,,,AT1G76340,,,,
837,,,AT3G55050,,,,
838,,,AT4G14630,,,,
839,,,AT2G38210,,,,
840,,,AT1G66760,,,,
841,,,AT3G57480,,,,
842,,,AT1G34750,,,,
843,,,AT2G17520,,,,
844,,,AT5G58350,,,,
845,,,AT4G14350,,,,
846,,,AT2G46330,,,,
847,,,AT1G21550,,,,
848,,,AT1G53170,,,,
849,,,AT1G62422,,,,
850,,,AT1G51805,,,,
851,,,AT2G01180,,,,
852,,,AT3G09870,,,,
853,,,AT1G80610,,,,
854,,,AT1G10650,,,,
855,,,AT1G06983,,,,
856,,,AT2G41880,,,,
857,,,AT1G20350,,,,
858,,,AT2G09225,,,,
859,,,AT4G11080,,,,
860,,,AT1G76650,,,,
861,,,AT4G30210,,,,
862,,,AT4G16890,,,,
863,,,AT1G68690,,,,
864,,,AT4G38552,,,,
865,,,AT4G25030,,,,
866,,,AT3G02130,,,,
867,,,AT5G58620,,,,
868,,,AT2G41105,,,,
869,,,AT5G66730,,,,
870,,,AT2G20960,,,,
871,,,AT1G26380,,,,
872,,,AT1G01340,,,,
873,,,AT3G04210,,,,
874,,,AT1G25550,,,,
875,,,AT3G17770,,,,
876,,,AT1G28390,,,,
877,,,AT4G39890,,,,
878,,,AT2G36770,,,,
879,,,AT1G16420,,,,
880,,,AT4G17230,,,,
881,,,AT3G61980,,,,
882,,,AT2G38250,,,,
883,,,AT1G79680,,,,
884,,,AT2G44010,,,,
885,,,AT2G46940,,,,
886,,,AT4G23060,,,,
887,,,AT2G24550,,,,
888,,,AT1G42470,,,,
889,,,AT5G50430,,,,
890,,,AT5G22690,,,,
891,,,AT1G10990,,,,
892,,,AT3G28450,,,,
893,,,AT4G34412,,,,
894,,,AT3G51160,,,,
895,,,AT1G03740,,,,
896,,,AT1G76700,,,,
897,,,AT5G06595,,,,
898,,,AT5G25250,,,,
899,,,AT1G05077,,,,
900,,,AT3G50900,,,,
901,,,AT1G26270,,,,
902,,,AT1G69810,,,,
903,,,AT5G46490,,,,
904,,,AT4G39570,,,,
905,,,AT5G50900,,,,
906,,,AT2G31890,,,,
907,,,AT3G17700,,,,
908,,,AT3G13433,,,,
909,,,AT4G22980,,,,
910,,,AT1G75020,,,,
911,,,AT5G44580,,,,
912,,,AT1G19380,,,,
913,,,AT1G21380,,,,
914,,,AT1G18382,,,,
915,,,AT4G28085,,,,
916,,,AT5G62560,,,,
917,,,AT2G19130,,,,
918,,,AT2G38790,,,,
919,,,AT1G54090,,,,
920,,,AT2G41110,,,,
921,,,AT2G39210,,,,
922,,,AT5G18470,,,,
923,,,AT5G19250,,,,
924,,,AT3G50160,,,,
925,,,AT3G47250,,,,
926,,,AT5G64900,,,,
927,,,AT4G29740,,,,
928,,,AT1G22890,,,,
929,,,AT3G28180,,,,
930,,,AT2G30440,,,,
931,,,AT3G23240,,,,
932,,,AT1G72930,,,,
933,,,AT5G43190,,,,
934,,,AT2G36690,,,,
935,,,AT2G20900,,,,
936,,,AT1G53110,,,,
937,,,AT3G09010,,,,
938,,,AT3G11700,,,,
939,,,AT5G12940,,,,
940,,,AT4G02410,,,,
941,,,AT4G15260,,,,
942,,,AT4G20000,,,,
943,,,AT1G11960,,,,
944,,,AT2G39360,,,,
945,,,AT5G20400,,,,
946,,,AT1G59860,,,,
947,,,AT3G61190,,,,
948,,,AT1G58410,,,,
949,,,AT1G27100,,,,
950,,,AT5G40370,,,,
951,,,AT5G46710,,,,
952,,,AT2G18090,,,,
953,,,AT1G17240,,,,
954,,,AT4G37370,,,,
955,,,AT5G04930,,,,
956,,,AT5G11140,,,,
957,,,AT3G50260,,,,
958,,,AT1G25220,,,,
959,,,AT5G48150,,,,
960,,,AT3G50950,,,,
961,,,AT2G13650,,,,
962,,,AT1G23710,,,,
963,,,AT5G06740,,,,
964,,,AT2G36220,,,,
965,,,AT5G08870,,,,
966,,,AT5G07080,,,,
967,,,AT1G66500,,,,
968,,,AT1G14040,,,,
969,,,AT4G30280,,,,
970,,,AT3G27560,,,,
971,,,AT5G44567,,,,
972,,,AT2G03240,,,,
973,,,AT4G36990,,,,
974,,,AT5G08990,,,,
975,,,AT5G64300,,,,
976,,,AT4G18010,,,,
977,,,AT1G12360,,,,
978,,,AT5G28610,,,,
979,,,AT1G63245,,,,
980,,,AT4G19200,,,,
981,,,AT1G64160,,,,
982,,,AT1G32640,,,,
983,,,AT5G44350,,,,
984,,,AT4G26400,,,,
985,,,AT1G17500,,,,
986,,,AT1G73805,,,,
987,,,AT4G08850,,,,
988,,,AT5G45750,,,,
989,,,AT1G08930,,,,
990,,,AT1G30370,,,,
991,,,AT4G20835,,,,
992,,,AT1G15890,,,,
993,,,AT5G41080,,,,
994,,,AT5G01005,,,,
995,,,AT1G70420,,,,
996,,,AT2G44840,,,,
997,,,AT3G05200,,,,
998,,,AT5G05995,,,,
999,,,AT5G47070,,,,
1000,,,AT5G39020,,,,
1001,,,AT1G03590,,,,
1002,,,AT4G18880,,,,
1003,,,AT2G18630,,,,
1004,,,AT5G22630,,,,
1005,,,AT1G07620,,,,
1006,,,AT2G28630,,,,
1007,,,AT5G02895,,,,
1008,,,AT4G25940,,,,
1009,,,AT3G48320,,,,
1010,,,AT3G59310,,,,
1011,,,AT1G08940,,,,
1012,,,AT4G21390,,,,
1013,,,AT3G48760,,,,
1014,,,AT5G06865,,,,
1015,,,AT3G16530,,,,
1016,,,AT3G52450,,,,
1017,,,AT3G14225,,,,
1018,,,AT2G14910,,,,
1019,,,AT2G30500,,,,
1020,,,AT4G24230,,,,
1021,,,AT1G34300,,,,
1022,,,AT5G24590,,,,
1023,,,AT3G44630,,,,
1024,,,AT4G11530,,,,
1025,,,AT2G24180,,,,
1026,,,AT2G46620,,,,
1027,,,AT2G08895,,,,
1028,,,AT5G07390,,,,
1029,,,AT4G39230,,,,
1030,,,AT3G28860,,,,
1031,,,AT2G40095,,,,
1032,,,AT4G23200,,,,
1033,,,AT2G32190,,,,
1034,,,AT1G51920,,,,
1035,,,AT3G01055,,,,
1036,,,AT3G45660,,,,
1037,,,AT1G03370,,,,
1038,,,AT2G42010,,,,
1039,,,AT5G43170,,,,
1040,,,AT4G30290,,,,
1041,,,AT4G39840,,,,
1042,,,AT5G16910,,,,
1043,,,AT4G27652,,,,
1044,,,AT3G22800,,,,
1045,,,AT3G19580,,,,
1046,,,AT3G11010,,,,
1047,,,AT4G11330,,,,
1048,,,AT4G24580,,,,
1049,,,AT5G12480,,,,
1050,,,AT2G39380,,,,
1051,,,AT3G56710,,,,
1052,,,AT5G22530,,,,
1053,,,AT1G35350,,,,
1054,,,AT5G42940,,,,
1055,,,AT3G57330,,,,
1056,,,AT3G52430,,,,
1057,,,AT5G62460,,,,
1058,,,AT4G20380,,,,
1059,,,AT1G63880,,,,
1060,,,AT1G07130,,,,
1061,,,AT5G54710,,,,
1062,,,AT1G74740,,,,
1063,,,AT1G65486,,,,
1064,,,AT1G21326,,,,
1065,,,AT1G10040,,,,
1066,,,AT3G13020,,,,
1067,,,AT3G01830,,,,
1068,,,AT5G47730,,,,
1069,,,AT4G09570,,,,
1070,,,AT3G10640,,,,
1071,,,AT1G24145,,,,
1072,,,AT3G45040,,,,
1073,,,AT1G67880,,,,
1074,,,AT5G15130,,,,
1075,,,AT4G31980,,,,
1076,,,AT1G30700,,,,
1077,,,AT3G50460,,,,
1078,,,AT1G29670,,,,
1079,,,AT5G10830,,,,
1080,,,AT5G04340,,,,
1081,,,AT3G46540,,,,
1082,,,AT4G30100,,,,
1083,,,AT2G04495,,,,
1084,,,AT2G23680,,,,
1085,,,AT2G04040,,,,
1086,,,AT3G51660,,,,
1087,,,AT1G06135,,,,
1088,,,AT4G24970,,,,
1089,,,AT5G40010,,,,
1090,,,AT2G22500,,,,
1091,,,AT3G28580,,,,
1092,,,AT5G38240,,,,
1093,,,AT2G20560,,,,
1094,,,AT2G02800,,,,
1095,,,AT2G33710,,,,
1096,,,AT3G06500,,,,
1097,,,AT1G71100,,,,
1098,,,AT1G67970,,,,
1099,,,AT2G20950,,,,
1100,,,AT3G29034,,,,
1101,,,AT2G32660,,,,
1102,,,AT1G72900,,,,
1103,,,AT1G70530,,,,
1104,,,AT4G15470,,,,
1105,,,AT4G31550,,,,
1106,,,AT4G36670,,,,
1107,,,AT1G51890,,,,
1108,,,AT3G50470,,,,
1109,,,AT4G11170,,,,
1110,,,AT3G45960,,,,
1111,,,AT1G65690,,,,
1112,,,AT5G53310,,,,
1113,,,AT1G02920,,,,
1114,,,AT5G66630,,,,
1115,,,AT2G15042,,,,
1116,,,AT4G08985,,,,
1117,,,AT2G02220,,,,
1118,,,AT3G50800,,,,
1119,,,AT2G30720,,,,
1120,,,AT1G32460,,,,
1121,,,AT1G48315,,,,
1122,,,AT1G66170,,,,
1123,,,AT1G64980,,,,
1124,,,AT1G20510,,,,
1125,,,AT4G36550,,,,
1126,,,AT4G27020,,,,
1127,,,AT4G29440,,,,
1128,,,AT5G66310,,,,
1129,,,AT5G36970,,,,
1130,,,AT2G27390,,,,
1131,,,AT1G69840,,,,
1132,,,AT1G02880,,,,
1133,,,AT3G09995,,,,
1134,,,AT4G22640,,,,
1135,,,AT1G58225,,,,
1136,,,AT5G04760,,,,
1137,,,AT5G35580,,,,
1138,,,AT1G03230,,,,
1139,,,AT1G63830,,,,
1140,,,AT3G52748,,,,
1141,,,AT5G03610,,,,
1142,,,AT4G26090,,,,
1143,,,AT3G62420,,,,
1144,,,AT3G01220,,,,
1145,,,AT1G64710,,,,
1146,,,AT4G05050,,,,
1147,,,AT5G40000,,,,
1148,,,AT2G21900,,,,
1149,,,AT1G53390,,,,
1150,,,AT5G52870,,,,
1151,,,AT2G35710,,,,
1152,,,AT5G63410,,,,
1153,,,AT2G35930,,,,
1154,,,AT5G04870,,,,
1155,,,AT1G18975,,,,
1156,,,AT1G05347,,,,
1157,,,AT3G61800,,,,
1158,,,AT5G11920,,,,
1159,,,AT5G43520,,,,
1160,,,AT3G22890,,,,
1161,,,AT5G11250,,,,
1162,,,AT4G39580,,,,
1163,,,AT1G62300,,,,
1164,,,AT4G01700,,,,
1165,,,AT1G02390,,,,
1166,,,AT1G64760,,,,
1167,,,AT3G26980,,,,
1168,,,AT1G57990,,,,
1169,,,AT5G01732,,,,
1170,,,AT4G21400,,,,
1171,,,AT5G06730,,,,
1172,,,AT1G66090,,,,
1173,,,AT5G54720,,,,
1174,,,AT5G63370,,,,
1175,,,AT4G25390,,,,
1176,,,AT5G38990,,,,
1177,,,AT1G30040,,,,
1178,,,AT3G08170,,,,
1179,,,AT2G47730,,,,
1180,,,AT1G23840,,,,
1181,,,AT3G13050,,,,
1182,,,AT5G16170,,,,
1183,,,AT2G16900,,,,
1184,,,AT1G61140,,,,
1185,,,AT2G31090,,,,
1186,,,AT1G06753,,,,
1187,,,AT2G02860,,,,
1188,,,AT3G23920,,,,
1189,,,AT1G56520,,,,
1190,,,AT3G57630,,,,
1191,,,AT1G08857,,,,
1192,,,AT1G73810,,,,
1193,,,AT1G09930,,,,
1194,,,AT3G03670,,,,
1195,,,AT2G30040,,,,
1196,,,AT4G19450,,,,
1197,,,AT4G40020,,,,
1198,,,AT2G20010,,,,
1199,,,AT5G17680,,,,
1200,,,AT5G59070,,,,
1201,,,AT4G00330,,,,
1202,,,AT2G47550,,,,
1203,,,AT1G72700,,,,
1204,,,AT2G39660,,,,
1205,,,AT5G01710,,,,
1206,,,AT5G45090,,,,
1207,,,AT2G41430,,,,
1208,,,AT1G47380,,,,
1209,,,AT3G58490,,,,
1210,,,AT4G20170,,,,
1211,,,AT4G04480,,,,
1212,,,AT2G29110,,,,
1213,,,AT2G25850,,,,
1214,,,AT1G65845,,,,
1215,,,AT1G55450,,,,
1216,,,AT5G18480,,,,
1217,,,AT3G00970,,,,
1218,,,AT4G17900,,,,
1219,,,AT1G31290,,,,
1220,,,AT1G74680,,,,
1221,,,AT1G21130,,,,
1222,,,AT5G58940,,,,
1223,,,AT4G37640,,,,
1224,,,AT3G26000,,,,
1225,,,AT5G25930,,,,
1226,,,AT5G51070,,,,
1227,,,AT3G59080,,,,
1228,,,AT3G56880,,,,
1229,,,AT1G09363,,,,
1230,,,AT5G57560,,,,
1231,,,AT4G26095,,,,
1232,,,AT1G21590,,,,
1233,,,AT2G17760,,,,
1234,,,AT2G46500,,,,
1235,,,AT4G00970,,,,
1236,,,AT2G22890,,,,
1237,,,AT4G07820,,,,
1238,,,AT3G51920,,,,
1239,,,AT4G39838,,,,
1240,,,AT2G41890,,,,
1241,,,AT4G22780,,,,
1242,,,AT5G08770,,,,
1243,,,AT1G31130,,,,
1244,,,AT2G40740,,,,
1245,,,AT2G46600,,,,
1246,,,AT1G28480,,,,
1247,,,AT2G23320,,,,
1248,,,AT1G13210,,,,
1249,,,AT5G13590,,,,
1250,,,AT1G05300,,,,
1251,,,AT3G19380,,,,
1252,,,AT1G76360,,,,
1253,,,AT1G18890,,,,
1254,,,AT4G40080,,,,
1255,,,AT3G19020,,,,
1256,,,AT2G19710,,,,
1257,,,AT1G32920,,,,
1258,,,AT5G17350,,,,
1259,,,AT1G79670,,,,
1260,,,AT5G06320,,,,
1261,,,AT1G64610,,,,
1262,,,AT5G58750,,,,
1263,,,AT3G09520,,,,
1264,,,AT1G30755,,,,
1265,,,AT2G25460,,,,
1266,,,AT3G62150,,,,
1267,,,AT3G16510,,,,
1268,,,AT3G53400,,,,
1269,,,AT5G39100,,,,
1270,,,AT4G23260,,,,
1271,,,AT1G22810,,,,
1272,,,AT1G19180,,,,
1273,,,AT3G20600,,,,
1274,,,AT3G57450,,,,
1275,,,AT1G08450,,,,
1276,,,AT2G36800,,,,
1277,,,AT1G58030,,,,
1278,,,AT5G47910,,,,
1279,,,AT1G07660,,,,
1280,,,AT2G39480,,,,
1281,,,AT1G53430,,,,
1282,,,AT1G50750,,,,
1283,,,AT5G56170,,,,
1284,,,AT5G52050,,,,
1285,,,AT5G23000,,,,
1286,,,AT4G33920,,,,
1287,,,AT2G24600,,,,
1288,,,AT2G31340,,,,
1289,,,AT5G01720,,,,
1290,,,AT1G09053,,,,
1291,,,AT5G41100,,,,
1292,,,AT5G44585,,,,
1293,,,AT1G72940,,,,
1294,,,AT5G06860,,,,
1295,,,AT4G11890,,,,
1296,,,AT1G73030,,,,
1297,,,AT2G32140,,,,
1298,,,AT1G33760,,,,
1299,,,AT3G04220,,,,
1300,,,AT5G52750,,,,
1301,,,AT3G63260,,,,
1302,,,AT4G08555,,,,
1303,,,AT1G69920,,,,
1304,,,AT1G25370,,,,
1305,,,AT5G41750,,,,
1306,,,AT1G61890,,,,
1307,,,AT3G49720,,,,
1308,,,AT2G30140,,,,
1309,,,AT4G25170,,,,
1310,,,AT3G07835,,,,
1311,,,AT2G40270,,,,
1312,,,AT2G27150,,,,
1313,,,AT5G58120,,,,
1314,,,AT2G19800,,,,
1315,,,AT5G10380,,,,
1316,,,AT1G67000,,,,
1317,,,AT5G48657,,,,
1318,,,AT2G44578,,,,
1319,,,AT1G20310,,,,
1320,,,AT3G28910,,,,
1321,,,AT4G26200,,,,
1322,,,AT3G53180,,,,
1323,,,AT2G39650,,,,
1324,,,AT1G29690,,,,
1325,,,AT1G65800,,,,
1326,,,AT4G28460,,,,
1327,,,AT3G18370,,,,
1328,,,AT1G67810,,,,
1329,,,AT2G47060,,,,
1330,,,AT1G15880,,,,
1331,,,AT3G51890,,,,
1332,,,AT5G26030,,,,
1333,,,AT5G36925,,,,
1334,,,AT1G67520,,,,
1335,,,AT1G69890,,,,
1336,,,AT1G67980,,,,
1337,,,AT3G07780,,,,
1338,,,AT4G24340,,,,
1339,,,AT5G33290,,,,
1340,,,AT5G22250,,,,
1341,,,AT3G05670,,,,
1342,,,AT5G11650,,,,
1343,,,AT1G74100,,,,
1344,,,AT1G21670,,,,
1345,,,AT3G48630,,,,
1346,,,AT4G23280,,,,
1347,,,AT2G01340,,,,
1348,,,AT1G17290,,,,
1349,,,AT3G50930,,,,
1350,,,AT5G57580,,,,
1351,,,AT4G21410,,,,
1352,,,AT4G20860,,,,
1353,,,AT2G28840,,,,
1354,,,AT1G19780,,,,
1355,,,AT1G75450,,,,
1356,,,AT1G64385,,,,
1357,,,AT3G52400,,,,
1358,,,AT5G05140,,,,
1359,,,AT1G19025,,,,
1360,,,AT3G16220,,,,
1361,,,AT3G03745,,,,
1362,,,AT4G15975,,,,
1363,,,AT5G02290,,,,
1364,,,AT1G70175,,,,
1365,,,AT5G64810,,,,
1366,,,AT1G34320,,,,
1367,,,AT4G30060,,,,
1368,,,AT4G02200,,,,
1369,,,AT4G01090,,,,
1370,,,AT2G08965,,,,
1371,,,AT2G47190,,,,
1372,,,AT3G50740,,,,
1373,,,AT3G44480,,,,
1374,,,AT5G41550,,,,
1375,,,AT3G46620,,,,
1376,,,AT1G22180,,,,
1377,,,AT5G24210,,,,
1378,,,AT3G53000,,,,
1379,,,AT3G28930,,,,
1380,,,AT1G53350,,,,
1381,,,AT5G08350,,,,
1382,,,AT2G08655,,,,
1383,,,AT5G05300,,,,
1384,,,AT3G02770,,,,
1385,,,AT4G22590,,,,
1386,,,AT3G10800,,,,
1387,,,AT2G02180,,,,
1388,,,AT2G47140,,,,
1389,,,AT3G22370,,,,
1390,,,AT1G30720,,,,
1391,,,AT1G32350,,,,
1392,,,AT5G38560,,,,
1393,,,AT4G24390,,,,
1394,,,AT4G14455,,,,
1395,,,AT5G27830,,,,
1396,,,AT1G18300,,,,
1397,,,AT4G08500,,,,
1398,,,AT3G62720,,,,
1399,,,AT3G52800,,,,
1400,,,AT3G21650,,,,
1401,,,AT3G55450,,,,
1402,,,AT1G78860,,,,
1403,,,AT1G61560,,,,
1404,,,AT2G37550,,,,
1405,,,AT5G11975,,,,
1406,,,AT3G62260,,,,
1407,,,AT3G23010,,,,
1408,,,AT2G24610,,,,
1409,,,AT3G54810,,,,
1410,,,AT2G35000,,,,
1411,,,AT4G00570,,,,
1412,,,AT2G23420,,,,
1413,,,AT4G08925,,,,
1414,,,AT3G55090,,,,
1415,,,AT2G41835,,,,
1416,,,AT1G02360,,,,
1417,,,AT4G30350,,,,
1418,,,AT1G05453,,,,
1419,,,AT2G46430,,,,
1420,,,AT2G30020,,,,
1421,,,AT3G51550,,,,
1422,,,AT5G01560,,,,
1423,,,AT4G37780,,,,
1424,,,AT5G48655,,,,
1425,,,AT1G50640,,,,
1426,,,AT5G49520,,,,
1427,,,AT5G36002,,,,
1428,,,AT5G41180,,,,
1429,,,AT1G73670,,,,
1430,,,AT5G45250,,,,
1431,,,AT1G06140,,,,
1432,,,AT2G07180,,,,
1433,,,AT1G70581,,,,
1434,,,AT1G18970,,,,
1435,,,AT1G29970,,,,
1436,,,AT2G33110,,,,
1437,,,AT1G70750,,,,
1438,,,AT3G13430,,,,
1439,,,AT1G72760,,,,
1440,,,AT5G44060,,,,
1441,,,AT1G19020,,,,
1442,,,AT2G44370,,,,
1443,,,AT2G37940,,,,
1444,,,AT1G09060,,,,
1445,,,AT4G34150,,,,
1446,,,AT3G46520,,,,
1447,,,AT3G50830,,,,
1448,,,AT1G21230,,,,
1449,,,AT5G02970,,,,
1450,,,AT5G58680,,,,
1451,,,AT5G52530,,,,
1452,,,AT3G28850,,,,
1453,,,AT3G07040,,,,
1454,,,AT3G57280,,,,
1455,,,AT1G73730,,,,
1456,,,AT4G22690,,,,
1457,,,AT3G47090,,,,
1458,,,AT3G17330,,,,
1459,,,AT5G56985,,,,
1460,,,AT1G74330,,,,
1461,,,AT2G34910,,,,
1462,,,AT4G18170,,,,
1463,,,AT1G17860,,,,
1464,,,AT5G57510,,,,
1465,,,AT3G52520,,,,
1466,,,AT4G37100,,,,
1467,,,AT1G13340,,,,
1468,,,AT2G25290,,,,
1469,,,AT2G41100,,,,
1470,,,AT1G14480,,,,
1471,,,AT2G29720,,,,
1472,,,AT1G61562,,,,
1473,,,AT5G39670,,,,
1474,,,AT3G57070,,,,
1475,,,AT2G13800,,,,
1476,,,AT5G53130,,,,
1477,,,AT2G02010,,,,
1478,,,AT1G16110,,,,
1479,,,AT2G40140,,,,
1480,,,AT2G44500,,,,
1481,,,AT1G15430,,,,
1482,,,AT1G27130,,,,
1483,,,AT4G19880,,,,
1484,,,AT4G23700,,,,
1485,,,AT5G03320,,,,
1486,,,AT1G63860,,,,
1487,,,AT3G08075,,,,
1488,,,AT3G60120,,,,
1489,,,AT4G10170,,,,
1490,,,AT5G58160,,,,
1491,,,AT3G02350,,,,
1492,,,AT5G20010,,,,
1493,,,AT3G16860,,,,
1494,,,AT1G55460,,,,
1495,,,AT4G35600,,,,
1496,,,AT5G04550,,,,
1497,,,AT1G18390,,,,
