,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
691,,AT1G23290,,,,,
692,,AT1G22550,,,,,
693,,AT1G21600,,,,,
694,,AT1G20370,,,,,
695,,AT1G20220,,,,,
696,,AT1G19835,,,,,
697,,AT1G18850,,,,,
698,,AT1G18650,,,,,
699,,AT1G18540,,,,,
700,,AT1G18440,,,,,
701,,AT1G18250,,,,,
702,,AT1G18080,,,,,
703,,AT1G16830,,,,,
704,,AT1G16740,,,,,
705,,AT1G16000,,,,,
706,,AT1G15690,,,,,
707,,AT1G15550,,,,,
708,,AT1G15510,,,,,
709,,AT1G15420,,,,,
710,,AT1G14970,,,,,
711,,AT1G14900,,,,,
712,,AT1G14410,,,,,
713,,AT1G14180,,,,,
714,,AT1G13940,,,,,
715,,AT1G13930,,,,,
716,,AT1G12860,,,,,
717,,AT1G12830,,,,,
718,,AT1G12300,,,,,
719,,AT1G12270,,,,,
720,,AT1G11430,,,,,
721,,AT1G10640,,,,,
722,,AT1G10522,,,,,
723,,AT1G09690,,,,,
724,,AT1G09590,,,,,
725,,AT1G09533,,,,,
726,,AT1G09520,,,,,
727,,AT1G09040,,,,,
728,,AT1G08780,,,,,
729,,AT1G08757,,,,,
730,,AT1G08547,,,,,
731,,AT1G08360,,,,,
732,,AT1G08037,,,,,
733,,AT1G07983,,,,,
734,,AT1G07940,,,,,
735,,AT1G07930,,,,,
736,,AT1G07920,,,,,
737,,AT1G07893,,,,,
738,,AT1G07790,,,,,
739,,AT1G07725,,,,,
740,,AT1G07360,,,,,
741,,AT1G07290,,,,,
742,,AT1G07070,,,,,
743,,AT1G06670,,,,,
744,,AT1G06645,,,,,
745,,AT1G06233,,,,,
746,,AT1G06002,,,,,
747,,AT1G06000,,,,,
748,,AT1G05950,,,,,
749,,AT1G05860,,,,,
750,,AT1G04870,,,,,
751,,AT1G04480,,,,,
752,,AT1G04390,,,,,
753,,AT1G04270,,,,,
754,,AT1G03530,,,,,
755,,AT1G02780,,,,,
756,,AT1G02730,,,,,
757,,AT1G01320,,,,,
758,,AT1G01100,,,,,
